Customer ID,avg_gap_days,max_gap_days,std_gap_days,snapshot_date
12964,,,,2011-06-30
12967,12.0,13.0,1.4142135623730951,2011-06-30
12969,,,,2011-06-30
12970,58.857142857142854,346.0,128.38409633002132,2011-06-30
12971,7.108108108108108,54.0,9.188389886181437,2011-06-30
12972,81.66666666666667,168.0,78.99578047803145,2011-06-30
12973,,,,2011-06-30
12974,367.0,367.0,,2011-06-30
12975,59.0,213.0,90.84051959340611,2011-06-30
12976,64.42857142857143,166.0,58.580022598314585,2011-06-30
12977,4.5,9.0,6.363961030678928,2011-06-30
12978,85.75,260.0,116.76864590576815,2011-06-30
12979,,,,2011-06-30
12980,29.05263157894737,71.0,15.568749625846023,2011-06-30
12982,51.42857142857143,152.0,51.81652613744365,2011-06-30
12983,,,,2011-06-30
12986,28.444444444444443,91.0,30.31547093115622,2011-06-30
12987,163.0,222.0,75.43871685016919,2011-06-30
12988,,,,2011-06-30
12989,21.625,60.0,17.365163778193352,2011-06-30
12990,86.2,124.0,40.282750650867925,2011-06-30
12991,,,,2011-06-30
12992,,,,2011-06-30
12993,90.0,185.0,77.81066764910837,2011-06-30
12994,,,,2011-06-30
12996,,,,2011-06-30
12997,74.6,108.0,28.067775116670717,2011-06-30
12998,80.0,117.0,52.32590180780452,2011-06-30
12999,24.0,40.0,22.627416997969522,2011-06-30
13000,232.0,360.0,181.01933598375618,2011-06-30
13001,18.448275862068964,77.0,14.51006105849256,2011-06-30
13002,58.0,98.0,56.568542494923804,2011-06-30
13003,,,,2011-06-30
13004,20.074074074074073,43.0,9.92636708633947,2011-06-30
13005,94.0,185.0,82.23746105030237,2011-06-30
13007,,,,2011-06-30
13008,199.5,325.0,177.48380207782344,2011-06-30
13009,,,,2011-06-30
13010,274.0,274.0,,2011-06-30
13011,,,,2011-06-30
13012,75.2,134.0,45.592762583550474,2011-06-30
13013,25.2,122.0,31.607127777066196,2011-06-30
13014,65.5,151.0,58.677082408722406,2011-06-30
13015,44.55555555555556,189.0,62.90093622338048,2011-06-30
13018,25.666666666666668,131.0,40.04262434838509,2011-06-30
13019,70.2,158.0,65.21272881884333,2011-06-30
13020,97.0,97.0,,2011-06-30
13021,51.0,103.0,34.22864297631444,2011-06-30
13022,,,,2011-06-30
13023,0.0,0.0,,2011-06-30
13024,111.0,111.0,,2011-06-30
13025,,,,2011-06-30
13026,100.6,213.0,66.41385397641066,2011-06-30
13027,29.8,86.0,20.66466964237685,2011-06-30
13029,84.5,148.0,89.80256121069154,2011-06-30
13030,,,,2011-06-30
13031,36.25,49.0,16.520189667999176,2011-06-30
13032,11.0,39.0,17.158088471621774,2011-06-30
13033,72.0,72.0,,2011-06-30
13034,31.0,31.0,,2011-06-30
13035,170.0,170.0,,2011-06-30
13036,,,,2011-06-30
13037,51.1,143.0,37.13174742274684,2011-06-30
13038,106.0,106.0,,2011-06-30
13039,45.333333333333336,103.0,50.14312847572769,2011-06-30
13041,46.0,67.0,21.0,2011-06-30
13042,66.5,76.0,13.435028842544403,2011-06-30
13043,,,,2011-06-30
13044,40.3,200.0,58.19707896449787,2011-06-30
13045,84.0,84.0,,2011-06-30
13046,190.0,190.0,,2011-06-30
13047,27.15,64.0,21.10443954292681,2011-06-30
13048,73.5,109.0,28.745434420095307,2011-06-30
13049,41.0,71.0,42.42640687119285,2011-06-30
13050,19.37037037037037,57.0,14.671133740858792,2011-06-30
13051,40.0,40.0,,2011-06-30
13052,73.16666666666667,207.0,79.03269365690801,2011-06-30
13053,,,,2011-06-30
13055,216.0,216.0,,2011-06-30
13056,,,,2011-06-30
13057,50.5,98.0,67.17514421272202,2011-06-30
13059,40.55555555555556,163.0,50.66831137681399,2011-06-30
13060,,,,2011-06-30
13062,,,,2011-06-30
13063,,,,2011-06-30
13064,131.5,222.0,127.9863273947651,2011-06-30
13065,43.25,77.0,27.789386463180506,2011-06-30
13067,36.0,36.0,,2011-06-30
13068,,,,2011-06-30
13069,12.10344827586207,47.0,10.890181775953076,2011-06-30
13070,179.66666666666666,267.0,75.87050371081857,2011-06-30
13071,,,,2011-06-30
13072,,,,2011-06-30
13073,26.0,26.0,,2011-06-30
13074,70.33333333333333,106.0,36.528527664461556,2011-06-30
13076,,,,2011-06-30
13077,48.22222222222222,133.0,42.322505176849404,2011-06-30
13078,13.285714285714286,27.0,6.630622655107519,2011-06-30
13079,,,,2011-06-30
13080,143.0,222.0,88.72992730753249,2011-06-30
13081,21.869565217391305,57.0,18.03356554223285,2011-06-30
13082,29.61111111111111,93.0,30.26381821268522,2011-06-30
13083,,,,2011-06-30
13084,,,,2011-06-30
13085,73.66666666666667,384.0,153.64591327681538,2011-06-30
13086,,,,2011-06-30
13087,,,,2011-06-30
13088,,,,2011-06-30
13089,3.1604938271604937,20.0,4.107126937420596,2011-06-30
13090,18.235294117647058,62.0,18.232969491297574,2011-06-30
13091,0.0,0.0,,2011-06-30
13092,45.0,82.0,19.316084259267225,2011-06-30
13093,8.092592592592593,28.0,7.266538763708097,2011-06-30
13094,24.25,74.0,23.19328720618471,2011-06-30
13096,,,,2011-06-30
13097,23.166666666666668,59.0,18.839520594534353,2011-06-30
13098,14.3,33.0,11.585910984179591,2011-06-30
13101,148.33333333333334,263.0,103.4520823054487,2011-06-30
13102,14.071428571428571,33.0,10.058821709320341,2011-06-30
13103,139.0,139.0,,2011-06-30
13104,96.0,119.0,28.225284173355398,2011-06-30
13105,,,,2011-06-30
13106,,,,2011-06-30
13107,82.5,157.0,43.33474356679638,2011-06-30
13108,62.0,62.0,,2011-06-30
13109,,,,2011-06-30
13110,68.42857142857143,126.0,43.79823871214132,2011-06-30
13111,,,,2011-06-30
13112,,,,2011-06-30
13113,14.793103448275861,44.0,10.857450734550996,2011-06-30
13114,,,,2011-06-30
13115,68.66666666666667,194.0,67.14362714857359,2011-06-30
13117,26.666666666666668,46.0,12.562226069034255,2011-06-30
13118,37.833333333333336,87.0,26.536138880151096,2011-06-30
13119,,,,2011-06-30
13120,,,,2011-06-30
13121,,,,2011-06-30
13122,,,,2011-06-30
13123,56.0,56.0,,2011-06-30
13124,65.5,106.0,57.27564927611035,2011-06-30
13125,,,,2011-06-30
13126,43.44444444444444,95.0,27.060631511067474,2011-06-30
13128,,,,2011-06-30
13129,77.0,77.0,,2011-06-30
13131,119.75,230.0,94.52468813313624,2011-06-30
13132,,,,2011-06-30
13133,92.5,155.0,88.38834764831844,2011-06-30
13134,57.75,161.0,71.44403404063911,2011-06-30
13135,294.0,294.0,,2011-06-30
13136,64.5,163.0,65.09114488820383,2011-06-30
13137,27.11111111111111,77.0,25.374418438874834,2011-06-30
13138,77.5,131.0,75.66042558696059,2011-06-30
13139,111.0,178.0,94.75230867899737,2011-06-30
13140,61.5,70.0,12.020815280171307,2011-06-30
13141,33.86666666666667,84.0,29.18137044335617,2011-06-30
13143,,,,2011-06-30
13144,98.0,98.0,,2011-06-30
13145,75.66666666666667,96.0,24.82606157515391,2011-06-30
13148,25.894736842105264,65.0,21.42660531219722,2011-06-30
13149,,,,2011-06-30
13150,73.0,146.0,103.23759005323593,2011-06-30
13151,165.5,330.0,232.63813101037414,2011-06-30
13152,45.833333333333336,77.0,20.113842662869438,2011-06-30
13154,168.0,228.0,84.8528137423857,2011-06-30
13155,54.333333333333336,78.0,20.55075018906447,2011-06-30
13156,145.0,282.0,193.74725804511402,2011-06-30
13157,66.33333333333333,110.0,38.805497892266075,2011-06-30
13158,69.0,69.0,,2011-06-30
13161,187.0,187.0,,2011-06-30
13162,39.0,101.0,28.02471436758304,2011-06-30
13163,,,,2011-06-30
13164,98.0,98.0,,2011-06-30
13165,61.0,61.0,,2011-06-30
13166,131.0,131.0,,2011-06-30
13167,,,,2011-06-30
13168,113.66666666666667,223.0,100.27129865187413,2011-06-30
13169,309.0,309.0,,2011-06-30
13171,,,,2011-06-30
13172,,,,2011-06-30
13173,39.888888888888886,113.0,36.78805663678242,2011-06-30
13174,41.5,125.0,34.010619256670736,2011-06-30
13175,153.0,153.0,,2011-06-30
13177,,,,2011-06-30
13178,36.266666666666666,65.0,13.925652929891996,2011-06-30
13179,,,,2011-06-30
13180,,,,2011-06-30
13181,,,,2011-06-30
13183,52.75,73.0,12.186057606953941,2011-06-30
13184,25.75,42.0,16.740669042783207,2011-06-30
13185,,,,2011-06-30
13187,95.33333333333333,286.0,165.12217698823298,2011-06-30
13190,93.5,133.0,55.86143571373726,2011-06-30
13191,,,,2011-06-30
13192,120.0,330.0,145.3157481715821,2011-06-30
13194,,,,2011-06-30
13195,,,,2011-06-30
13196,118.33333333333333,181.0,69.24112458166269,2011-06-30
13197,,,,2011-06-30
13198,45.75,68.0,17.651723239767083,2011-06-30
13199,11.826086956521738,34.0,9.482860205716385,2011-06-30
13201,46.333333333333336,78.0,30.566866593312003,2011-06-30
13202,47.714285714285715,94.0,32.15438946558871,2011-06-30
13203,79.33333333333333,144.0,40.30219183452268,2011-06-30
13204,,,,2011-06-30
13205,,,,2011-06-30
13206,27.166666666666668,94.0,29.37789315217492,2011-06-30
13207,160.0,160.0,,2011-06-30
13208,105.4,203.0,66.6205673947618,2011-06-30
13209,64.85714285714286,152.0,48.646440676335104,2011-06-30
13211,52.857142857142854,114.0,43.06749962337637,2011-06-30
13213,47.625,183.0,60.46708077245715,2011-06-30
13214,37.666666666666664,54.0,13.662601021279464,2011-06-30
13215,,,,2011-06-30
13216,,,,2011-06-30
13217,,,,2011-06-30
13219,,,,2011-06-30
13220,129.66666666666666,339.0,181.4644134075145,2011-06-30
13221,119.0,119.0,,2011-06-30
13222,,,,2011-06-30
13223,92.4,191.0,63.42554690343632,2011-06-30
13225,43.5,74.0,25.85800386024342,2011-06-30
13226,120.0,120.0,,2011-06-30
13227,,,,2011-06-30
13229,,,,2011-06-30
13230,16.0,49.0,14.36384349678038,2011-06-30
13232,20.333333333333332,34.0,11.930353445448853,2011-06-30
13233,178.5,273.0,133.64318164425748,2011-06-30
13234,59.0,59.0,,2011-06-30
13235,,,,2011-06-30
13237,,,,2011-06-30
13238,141.66666666666666,196.0,64.76367294504948,2011-06-30
13239,59.75,175.0,80.23455199185281,2011-06-30
13240,79.5,189.0,65.03153081390596,2011-06-30
13241,,,,2011-06-30
13242,90.4,237.0,94.10791677643279,2011-06-30
13243,106.5,245.0,125.72058966878363,2011-06-30
13245,,,,2011-06-30
13246,38.44444444444444,86.0,28.000496027352405,2011-06-30
13248,,,,2011-06-30
13249,70.16666666666667,140.0,38.11255261284222,2011-06-30
13250,41.0,41.0,,2011-06-30
13251,,,,2011-06-30
13252,231.0,231.0,,2011-06-30
13253,182.0,273.0,128.69343417595164,2011-06-30
13254,,,,2011-06-30
13255,138.0,138.0,,2011-06-30
13257,,,,2011-06-30
13258,97.0,174.0,108.89444430272832,2011-06-30
13259,42.714285714285715,175.0,63.47102826149445,2011-06-30
13261,17.0,17.0,,2011-06-30
13262,168.5,211.0,60.10407640085654,2011-06-30
13263,11.333333333333334,68.0,16.044729144904046,2011-06-30
13264,,,,2011-06-30
13265,44.5,61.0,23.33452377915607,2011-06-30
13266,44.416666666666664,156.0,43.81460597756982,2011-06-30
13267,19.37037037037037,74.0,20.823707177800515,2011-06-30
13268,19.2,29.0,6.942621983083913,2011-06-30
13269,30.666666666666668,110.0,32.75578080996679,2011-06-30
13270,,,,2011-06-30
13274,,,,2011-06-30
13275,248.0,248.0,,2011-06-30
13276,122.0,140.0,25.45584412271571,2011-06-30
13277,79.5,90.0,14.849242404917497,2011-06-30
13278,105.0,130.0,35.35533905932738,2011-06-30
13280,65.2,216.0,86.41296199066434,2011-06-30
13281,,,,2011-06-30
13282,185.0,185.0,,2011-06-30
13283,226.5,381.0,218.4959953866432,2011-06-30
13284,,,,2011-06-30
13285,132.0,310.0,155.4445238662334,2011-06-30
13286,,,,2011-06-30
13287,50.5,51.0,0.7071067811865476,2011-06-30
13288,55.25,132.0,57.26764647978241,2011-06-30
13289,,,,2011-06-30
13290,,,,2011-06-30
13291,27.333333333333332,48.0,14.857657958103626,2011-06-30
13292,80.0,131.0,50.02999100539596,2011-06-30
13293,54.8,136.0,47.95518741491894,2011-06-30
13294,227.5,396.0,238.2949852598665,2011-06-30
13295,72.0,165.0,81.09870529176159,2011-06-30
13296,38.0,62.0,16.792855623746664,2011-06-30
13297,78.0,119.0,57.982756057296896,2011-06-30
13299,129.5,155.0,36.062445840513924,2011-06-30
13300,202.0,218.0,22.627416997969522,2011-06-30
13301,69.0,69.0,,2011-06-30
13302,,,,2011-06-30
13303,,,,2011-06-30
13304,105.66666666666667,123.0,16.563010998406458,2011-06-30
13305,43.22222222222222,139.0,41.206121443839436,2011-06-30
13306,,,,2011-06-30
13307,104.0,104.0,,2011-06-30
13308,393.0,393.0,,2011-06-30
13309,93.0,102.0,12.727922061357855,2011-06-30
13310,64.66666666666667,117.0,48.58326186386967,2011-06-30
13312,,,,2011-06-30
13313,64.75,139.0,46.318000203561716,2011-06-30
13315,,,,2011-06-30
13316,63.666666666666664,156.0,66.01413989946901,2011-06-30
13317,30.647058823529413,119.0,32.417088812211745,2011-06-30
13319,12.133333333333333,41.0,11.808317561632716,2011-06-30
13320,88.0,220.0,116.41305768684198,2011-06-30
13324,25.357142857142858,69.0,26.21980209646942,2011-06-30
13326,,,,2011-06-30
13327,33.0,73.0,20.639767440550294,2011-06-30
13328,,,,2011-06-30
13329,61.0,237.0,89.94887436760952,2011-06-30
13330,117.0,139.0,22.256085310164796,2011-06-30
13331,,,,2011-06-30
13333,123.0,200.0,108.89444430272832,2011-06-30
13334,153.33333333333334,230.0,66.40281118547117,2011-06-30
13337,,,,2011-06-30
13338,80.0,142.0,87.68124086713189,2011-06-30
13339,,,,2011-06-30
13340,75.4,141.0,58.76478537355514,2011-06-30
13341,,,,2011-06-30
13343,,,,2011-06-30
13344,,,,2011-06-30
13345,,,,2011-06-30
13346,26.4,43.0,16.241921068642096,2011-06-30
13357,92.0,236.0,100.91580649234291,2011-06-30
13358,,,,2011-06-30
13359,,,,2011-06-30
13360,89.0,216.0,111.70049238924598,2011-06-30
13361,145.0,145.0,,2011-06-30
13362,44.25,90.0,32.035136959282696,2011-06-30
13363,,,,2011-06-30
13365,,,,2011-06-30
13367,,,,2011-06-30
13368,55.0,80.0,40.7308237088326,2011-06-30
13369,,,,2011-06-30
13370,,,,2011-06-30
13371,127.0,127.0,,2011-06-30
13373,152.0,205.0,47.843494855622744,2011-06-30
13374,34.0,34.0,,2011-06-30
13375,,,,2011-06-30
13376,30.0,30.0,,2011-06-30
13377,249.0,249.0,,2011-06-30
13380,,,,2011-06-30
13381,75.28571428571429,96.0,20.344649466254314,2011-06-30
13382,112.25,189.0,74.60283730082477,2011-06-30
13383,,,,2011-06-30
13384,80.0,211.0,89.81091247727082,2011-06-30
13385,,,,2011-06-30
13386,22.0,22.0,,2011-06-30
13387,,,,2011-06-30
13388,,,,2011-06-30
13389,,,,2011-06-30
13391,,,,2011-06-30
13392,,,,2011-06-30
13393,49.0,72.0,36.42801120017397,2011-06-30
13394,39.76923076923077,90.0,22.20418071052479,2011-06-30
13395,118.0,215.0,137.17871555019022,2011-06-30
13396,,,,2011-06-30
13397,71.85714285714286,139.0,43.40287460306661,2011-06-30
13398,256.0,256.0,,2011-06-30
13399,27.0,41.0,19.79898987322333,2011-06-30
13400,,,,2011-06-30
13402,95.5,133.0,53.033008588991066,2011-06-30
13403,335.0,335.0,,2011-06-30
13404,,,,2011-06-30
13405,129.5,163.0,35.828294219327084,2011-06-30
13406,204.0,204.0,,2011-06-30
13407,41.0,62.0,29.698484809834994,2011-06-30
13408,7.337837837837838,27.0,6.792979911859909,2011-06-30
13410,90.33333333333333,254.0,84.78364622181961,2011-06-30
13412,,,,2011-06-30
13413,9.2,37.0,16.02186006679624,2011-06-30
13414,101.66666666666667,166.0,55.77036249956902,2011-06-30
13415,85.0,157.0,79.30321557162736,2011-06-30
13416,,,,2011-06-30
13417,115.75,342.0,153.70182171984823,2011-06-30
13418,24.217391304347824,107.0,28.77176096885646,2011-06-30
13420,,,,2011-06-30
13421,62.0,127.0,55.11805511808268,2011-06-30
13423,,,,2011-06-30
13424,,,,2011-06-30
13425,136.33333333333334,213.0,72.05784713224045,2011-06-30
13426,33.75,83.0,24.10670722710452,2011-06-30
13427,168.66666666666666,262.0,100.66445913694334,2011-06-30
13428,0.0,0.0,,2011-06-30
13431,50.2,89.0,33.36465195382682,2011-06-30
13432,40.0,40.0,,2011-06-30
13433,64.66666666666667,98.0,53.46338310781813,2011-06-30
13434,135.0,195.0,84.8528137423857,2011-06-30
13435,155.0,187.0,45.254833995939045,2011-06-30
13437,20.0,20.0,,2011-06-30
13438,,,,2011-06-30
13439,135.0,138.0,4.242640687119285,2011-06-30
13440,4.5,20.0,8.093207028119323,2011-06-30
13441,,,,2011-06-30
13442,35.0,35.0,0.0,2011-06-30
13443,45.4,104.0,43.91241282371079,2011-06-30
13444,131.0,131.0,,2011-06-30
13445,,,,2011-06-30
13446,22.9,55.0,14.63974802454681,2011-06-30
13448,51.1,145.0,56.113872319299674,2011-06-30
13450,49.25,156.0,49.40720016932176,2011-06-30
13451,51.75,65.0,13.04661970451679,2011-06-30
13452,106.5,202.0,135.0573952066306,2011-06-30
13453,117.5,123.0,7.7781745930520225,2011-06-30
13454,,,,2011-06-30
13455,90.5,140.0,56.37079622168439,2011-06-30
13456,31.0,31.0,,2011-06-30
13457,48.0,48.0,,2011-06-30
13458,23.88888888888889,46.0,10.493384159131462,2011-06-30
13459,57.0,57.0,,2011-06-30
13461,144.0,243.0,86.50433515148244,2011-06-30
13462,118.0,226.0,90.08144463021598,2011-06-30
13464,55.75,145.0,63.63109826701616,2011-06-30
13465,139.0,139.0,,2011-06-30
13466,110.75,224.0,92.5684431470394,2011-06-30
13468,9.31578947368421,25.0,5.919573750149469,2011-06-30
13469,,,,2011-06-30
13472,91.0,91.0,,2011-06-30
13473,64.66666666666667,241.0,90.52881677491794,2011-06-30
13474,129.0,207.0,110.30865786510141,2011-06-30
13475,35.333333333333336,44.0,9.018499505645789,2011-06-30
13476,116.0,158.0,33.71448748930742,2011-06-30
13477,73.0,164.0,51.69461609619839,2011-06-30
13478,51.25,90.0,39.033105607078376,2011-06-30
13479,68.5,217.0,99.97499687421852,2011-06-30
13480,262.0,262.0,,2011-06-30
13481,77.0,132.0,45.2621990922521,2011-06-30
13482,395.0,395.0,,2011-06-30
13484,199.0,256.0,80.61017305526642,2011-06-30
13485,49.9,143.0,54.222688977954604,2011-06-30
13487,173.66666666666666,229.0,48.29423706130301,2011-06-30
13488,32.13333333333333,112.0,31.579529234405417,2011-06-30
13489,5.0,5.0,,2011-06-30
13490,,,,2011-06-30
13491,19.75,33.0,9.610908657218177,2011-06-30
13492,,,,2011-06-30
13493,11.0,11.0,,2011-06-30
13494,,,,2011-06-30
13495,71.0,201.0,74.20691791650336,2011-06-30
13496,,,,2011-06-30
13497,76.8,143.0,54.23744094258135,2011-06-30
13498,,,,2011-06-30
13499,44.0,44.0,,2011-06-30
13500,,,,2011-06-30
13501,140.5,198.0,81.31727983645297,2011-06-30
13502,90.33333333333333,132.0,42.0039680665212,2011-06-30
13503,45.0,104.0,43.711173247428015,2011-06-30
13505,32.5,40.0,10.606601717798213,2011-06-30
13506,35.75,53.0,15.777093099385155,2011-06-30
13508,399.0,399.0,,2011-06-30
13509,84.0,223.0,120.42840196564929,2011-06-30
13510,75.85714285714286,191.0,62.956144977882744,2011-06-30
13511,,,,2011-06-30
13512,107.0,126.0,17.05872210923198,2011-06-30
13513,213.0,213.0,,2011-06-30
13514,126.5,151.0,34.64823227814083,2011-06-30
13515,198.0,201.0,4.242640687119285,2011-06-30
13516,179.0,179.0,,2011-06-30
13517,,,,2011-06-30
13519,,,,2011-06-30
13520,66.875,131.0,29.700589219744447,2011-06-30
13523,67.0,166.0,87.50428560933459,2011-06-30
13524,46.0,46.0,,2011-06-30
13525,,,,2011-06-30
13526,0.0,0.0,,2011-06-30
13527,80.5,125.0,41.10352782912922,2011-06-30
13529,,,,2011-06-30
13530,,,,2011-06-30
13531,106.0,161.0,63.58852097666685,2011-06-30
13533,42.0,84.0,59.39696961966999,2011-06-30
13534,12.384615384615385,43.0,11.610605231690286,2011-06-30
13535,,,,2011-06-30
13537,26.0,26.0,,2011-06-30
13538,69.71428571428571,218.0,71.83711734591964,2011-06-30
13539,69.4,114.0,44.83079298874826,2011-06-30
13540,94.0,188.0,132.93607486307093,2011-06-30
13541,143.0,143.0,,2011-06-30
13542,21.5625,49.0,11.837616595694703,2011-06-30
13543,52.0,52.0,,2011-06-30
13544,100.75,171.0,75.53972464869064,2011-06-30
13545,153.0,153.0,,2011-06-30
13546,111.5,181.0,98.2878425849301,2011-06-30
13547,,,,2011-06-30
13548,227.0,227.0,,2011-06-30
13549,64.33333333333333,145.0,71.66821703749392,2011-06-30
13550,,,,2011-06-30
13551,346.0,346.0,,2011-06-30
13552,29.5625,112.0,33.37058335320696,2011-06-30
13553,,,,2011-06-30
13554,10.666666666666666,21.0,7.1740272279011235,2011-06-30
13555,48.5,176.0,53.37342243310075,2011-06-30
13556,6.0,6.0,,2011-06-30
13557,40.36363636363637,134.0,42.44825727229029,2011-06-30
13559,30.0,30.0,,2011-06-30
13561,43.0,181.0,52.21110992882645,2011-06-30
13562,89.2,156.0,73.84917061145643,2011-06-30
13564,10.542857142857143,33.0,9.675143583500171,2011-06-30
13565,76.0,76.0,,2011-06-30
13566,102.0,129.0,38.18376618407357,2011-06-30
13567,37.333333333333336,69.0,34.847285881877994,2011-06-30
13568,,,,2011-06-30
13569,29.5,46.0,23.33452377915607,2011-06-30
13570,,,,2011-06-30
13571,31.647058823529413,128.0,29.916427712192235,2011-06-30
13572,,,,2011-06-30
13573,95.25,187.0,79.71773119367276,2011-06-30
13574,,,,2011-06-30
13575,,,,2011-06-30
13576,30.38888888888889,56.0,13.200440673967217,2011-06-30
13577,68.71428571428571,141.0,57.53756536882169,2011-06-30
13578,,,,2011-06-30
13579,96.0,203.0,93.25770745627409,2011-06-30
13580,,,,2011-06-30
13581,104.0,104.0,,2011-06-30
13582,227.0,227.0,,2011-06-30
13583,,,,2011-06-30
13584,184.0,191.0,9.899494936611665,2011-06-30
13585,103.5,160.0,79.90306627407988,2011-06-30
13586,,,,2011-06-30
13587,107.0,214.0,151.32085117392117,2011-06-30
13588,,,,2011-06-30
13589,138.0,269.0,97.52606489207557,2011-06-30
13590,38.07142857142857,106.0,30.27937679907992,2011-06-30
13591,103.8,169.0,62.021770371378466,2011-06-30
13592,29.0,51.0,31.11269837220809,2011-06-30
13593,34.45454545454545,71.0,24.840948598488087,2011-06-30
13594,,,,2011-06-30
13595,64.5,66.0,2.1213203435596424,2011-06-30
13597,2.0,2.0,,2011-06-30
13598,52.0,84.0,45.43126676640219,2011-06-30
13599,29.72222222222222,115.0,31.250045751600492,2011-06-30
13600,321.0,321.0,,2011-06-30
13601,167.5,181.0,19.091883092036785,2011-06-30
13602,89.5,125.0,50.204581464244875,2011-06-30
13604,,,,2011-06-30
13605,184.0,184.0,,2011-06-30
13606,68.0,68.0,,2011-06-30
13607,,,,2011-06-30
13608,,,,2011-06-30
13609,,,,2011-06-30
13610,56.666666666666664,101.0,23.616731357239086,2011-06-30
13611,70.375,189.0,60.28488912773132,2011-06-30
13612,,,,2011-06-30
13613,51.75,173.0,82.40701830952669,2011-06-30
13614,128.66666666666666,166.0,57.046764442283084,2011-06-30
13615,51.142857142857146,80.0,27.23006041998788,2011-06-30
13616,122.0,122.0,,2011-06-30
13617,62.4,227.0,92.46512856206928,2011-06-30
13618,,,,2011-06-30
13619,129.0,129.0,,2011-06-30
13620,,,,2011-06-30
13622,,,,2011-06-30
13623,65.25,136.0,43.76805749793858,2011-06-30
13624,,,,2011-06-30
13625,,,,2011-06-30
13626,126.0,126.0,,2011-06-30
13627,115.5,152.0,59.248066072516934,2011-06-30
13628,,,,2011-06-30
13629,40.5,75.0,19.547145804206533,2011-06-30
13630,37.666666666666664,60.0,23.586719427112648,2011-06-30
13631,14.428571428571429,60.0,21.998917722296728,2011-06-30
13632,87.2,181.0,74.91461806616917,2011-06-30
13634,37.5,85.0,30.879531320041995,2011-06-30
13635,147.5,281.0,188.79751057680818,2011-06-30
13636,16.0,24.0,11.313708498984761,2011-06-30
13637,39.0,39.0,,2011-06-30
13639,,,,2011-06-30
13640,,,,2011-06-30
13641,22.75,77.0,36.39940475703781,2011-06-30
13642,72.33333333333333,217.0,125.2850084141488,2011-06-30
13643,77.42857142857143,196.0,61.61671078221433,2011-06-30
13646,0.0,0.0,,2011-06-30
13647,85.0,259.0,100.87863995911125,2011-06-30
13648,47.714285714285715,124.0,47.07693804017096,2011-06-30
13649,53.4,109.0,39.32302124710155,2011-06-30
13650,94.6,152.0,43.55226744958292,2011-06-30
13651,,,,2011-06-30
13652,131.33333333333334,223.0,83.69189526670628,2011-06-30
13653,,,,2011-06-30
13654,76.0,174.0,52.22387704233891,2011-06-30
13655,87.25,169.0,77.09031499914025,2011-06-30
13656,143.0,172.0,41.86884283091664,2011-06-30
13657,,,,2011-06-30
13658,116.75,179.0,51.4481940078237,2011-06-30
13659,41.0,115.0,37.126809720200846,2011-06-30
13660,,,,2011-06-30
13661,,,,2011-06-30
13662,49.44444444444444,126.0,53.95857464553505,2011-06-30
13663,116.5,224.0,112.16208509711886,2011-06-30
13665,58.5,82.0,33.23401871576773,2011-06-30
13666,149.0,315.0,158.18659867384468,2011-06-30
13668,21.153846153846153,58.0,15.032477660564963,2011-06-30
13669,,,,2011-06-30
13671,,,,2011-06-30
13672,214.0,398.0,260.2152954766495,2011-06-30
13674,,,,2011-06-30
13675,,,,2011-06-30
13676,80.0,80.0,,2011-06-30
13677,57.5,115.0,81.31727983645297,2011-06-30
13679,120.5,136.0,21.920310216782973,2011-06-30
13680,43.666666666666664,147.0,55.7068218443666,2011-06-30
13682,,,,2011-06-30
13683,,,,2011-06-30
13684,111.0,171.0,56.824290580701486,2011-06-30
13686,109.0,197.0,124.45079348883236,2011-06-30
13687,,,,2011-06-30
13688,,,,2011-06-30
13689,,,,2011-06-30
13691,,,,2011-06-30
13692,68.33333333333333,172.0,89.94628026401833,2011-06-30
13693,44.25,119.0,45.13709276035778,2011-06-30
13694,4.35,34.0,6.2760716718543055,2011-06-30
13695,67.5,318.0,122.85397836456092,2011-06-30
13696,121.5,169.0,67.17514421272202,2011-06-30
13698,85.0,85.0,,2011-06-30
13699,,,,2011-06-30
13700,61.375,250.0,83.12114652722254,2011-06-30
13701,,,,2011-06-30
13702,,,,2011-06-30
13703,96.0,96.0,,2011-06-30
13705,62.0,84.0,22.80350850198276,2011-06-30
13706,324.0,324.0,,2011-06-30
13707,67.0,114.0,53.47896782848375,2011-06-30
13708,,,,2011-06-30
13709,75.14285714285714,146.0,57.782432657422135,2011-06-30
13710,188.0,188.0,,2011-06-30
13711,62.75,187.0,74.85175825781059,2011-06-30
13712,364.0,364.0,,2011-06-30
13713,87.0,111.0,33.94112549695428,2011-06-30
13714,,,,2011-06-30
13715,21.8125,57.0,15.406573272470423,2011-06-30
13716,,,,2011-06-30
13717,77.75,158.0,56.097385559994386,2011-06-30
13718,49.0,49.0,,2011-06-30
13719,51.714285714285715,159.0,52.6488818675645,2011-06-30
13720,37.5,59.0,30.405591591021544,2011-06-30
13721,,,,2011-06-30
13722,51.714285714285715,145.0,64.20465789363024,2011-06-30
13723,78.6,175.0,77.1187396162567,2011-06-30
13724,,,,2011-06-30
13725,22.833333333333332,56.0,21.10371215371046,2011-06-30
13727,23.4,50.0,22.733235581412515,2011-06-30
13728,43.583333333333336,76.0,15.922872818303825,2011-06-30
13729,123.5,245.0,171.82694782833104,2011-06-30
13731,27.0,27.0,,2011-06-30
